htm,alg,notes
10,R U' R' U' L U' L' R U' R',
10,R U' R' U' L U' L' R U2 R',
10,R U' R' U' L U' R U' L' R',
10,R U' R' U' L U' R U2 L' R',
10,R U' R' U' L U2 L' R U' R',
10,R U' R' U' L U2 L' R U2 R',
10,R U' R' U' L U2 R U' L' R',
10,R U' R' U' R U L U' L' R',
10,R U' R' U' R U L U2 L' R',
10,R U' R' U' R U' L R' U L',
10,R U' R' U' R U' L R' U' L',
10,R U' R' U' R U' L R' U2 L',
10,R U' R' U' R U' L U2 L' R',
10,R U' R' U' R U2 L U L' R',
10,R U' R' U' R U2 L U2 L' R',
10,R U' R' U2 B' F' U' B U' F,
10,R U' R' U2 B' F' U' F U B,
10,R U' R' U2 B' F' U' F U' B,
10,R U' R' U2 B' F' U' F U2 B,
10,R U' R' U2 B' F' U2 B U2 F,
10,R U' R' U2 B' F' U2 F U B,
10,R U' R' U2 B' F' U2 F U' B,
10,R U' R' U2 B' F' U2 F U2 B,
10,R U' R' U2 B' U B F' U' F,
10,R U' R' U2 B' U F' U B F,
10,R U' R' U2 B' U' B F' U2 F,
10,R U' R' U2 B' U' F' U B F,
10,R U' R' U2 B' U2 F' U2 B F,
10,R U' R' U2 F' U B' U B F,
10,R U' R' U2 F' U B' U2 B F,
10,R U' R' U2 F' U' B' F U B,
10,R U' R' U2 F' U' B' F U' B,
10,R U' R' U2 F' U' B' F U2 B,
10,R U' R' U2 F' U' B' U2 B F,
10,R U' R' U2 F' U2 B' U2 B F,
10,R U' R' U2 L R U L' U R',
10,R U' R' U2 L R U R' U L',
10,R U' R' U2 L R U R' U' L',
10,R U' R' U2 L R U R' U2 L',
10,R U' R' U2 L R U' L' U2 R',
10,R U' R' U2 L R U2 L' U2 R',
10,R U' R' U2 L R U2 R' U L',
10,R U' R' U2 L R U2 R' U' L',
10,R U' R' U2 L R U2 R' U2 L',
10,R U' R' U2 L U L' R U2 R',
10,R U' R' U2 L U R U' L' R',
10,R U' R' U2 L U' L' R U2 R',
10,R U' R' U2 L U' R U' L' R',
10,R U' R' U2 L U2 L' R U R',
10,R U' R' U2 L U2 R U L' R',
10,R U' R' U2 L U2 R U2 L' R',
10,R U' R' U2 R U L R' U L',
10,R U' R' U2 R U L R' U' L',
10,R U' R' U2 R U L R' U2 L',
10,R U' R' U2 R U L U L' R',
10,R U' R' U2 R U L U2 L' R',
10,R U' R' U2 R U' L U' L' R',
10,R U' R' U2 R U' L U2 L' R',
10,R U' R' U2 R U2 L R' U L',
10,R U' R' U2 R U2 L R' U' L',
10,R U' R' U2 R U2 L R' U2 L',
10,R U' R' U2 R U2 L U2 L' R',
10,R U' R2 D L U L' D' U' R,
10,R U' R2 D U L U' L' D' R,
10,R U' R2 F R B F' L' B' L,
10,R U' R2 F R U' B' U B F',
10,R U' R2 U L U' R2 U' L' R',
10,R U' R2 U L U' R2 U2 L' R',
10,R U' R2 U' R2 D B2 D' U' R',
10,R U2 B F R2 B R2 B' F' R',
10,R U2 B L' R B' L R' B' R',
10,R U2 B L' R B' R' B' L R',
10,R U2 B R B2 L' R' B' L R',
10,R U2 B' F' L2 B L2 B F R',
10,R U2 B' L' R B L R' B R',
10,R U2 B' L' R B' L R' B R',
10,R U2 B' L' R B2 L R' B R',
10,R U2 B' R B L R' U2 L' R',
10,R U2 B' R B' L' R' B2 L R',
10,R U2 B2 L' R B R' B L R',
10,R U2 B2 L' R B2 L R' U R',
10,R U2 L R' U' F R' F' L' R,
10,R U2 L R' U' F2 R' F2 L' R,
10,R U2 L R' U2 F R' F' L' R,
10,R U2 L R' U2 L' R' F R F',
10,R U2 L' D' U' B2 D U L R',
10,R U2 L' R' B L B' F' U F,
10,R U2 L' R' B L B' F' U2 F,
10,R U2 R' B F' L2 B' F' L2 F2,
10,R U2 R' B' F R2 B' F' R2 B2,
10,R U2 R' B' F' L' U' L B F,
10,R U2 R' B2 R2 B F R2 B F',
10,R U2 R' D2 B' F' U' B F D2,
10,R U2 R' D2 B' F' U2 B F D2,
10,R U2 R' D2 L R U2 L' R' D2,
10,R U2 R' F2 L2 B F L2 B' F,
10,R' B D2 B' F' L R F2 L F',
10,R' B F D' R' D R B' F' R,
10,R' B F D2 B' F R F2 U2 L,
10,R' B F D2 F D2 B' F' R F',
10,R' B F R F' R' B' F R F',
10,R' B F R' D R D' B' F' R,
10,R' B F R' D' R D B' F' R,
10,R' B' D U' L B L' D' U' B,
10,R' B' F' L F' L' B F' R F',
10,R' B' F' U2 F U2 B F R F',
10,R' B2 L U2 L' B' F R2 B' F',
10,R' D U B' L' B L D' U' R,
10,R' D U B2 D' U' R B2 R B2,
10,R' D U L' B' L B D' U' R,
10,R' D U' B2 D' U' R' B2 R B2,
10,R' D U' L D' U R D L' D',
10,R' D U' L R' U' L' R B2 D',
10,R' F L R U R U' L' R' F',
10,R' F L R U2 R U2 L' R' F',
10,R' F L R' B' R' B L' R' F',
10,R' F L' R F' R' F L R F',
10,R' F L' R' D R D' L R F',
10,R' F L' R' D2 R D2 L R F',
10,R' F R B' F' U F' U B F,
10,R' F R F D' U' L D U F2,
10,R' F R F D' U' L' D U F2,
10,R' F R F D' U' L2 D U F2,
10,R' F R F L2 B F L2 B' F,
10,R' F R F' U B' F' U2 B F,
10,R' F R F' U L R U2 L' R',
10,R' F R F' U' B' F' U2 B F,
10,R' F R F' U' L R U2 L' R',
10,R' F R F' U2 B' F' U2 B F,
10,R' F R F' U2 L R U2 L' R',
10,R' F' L R U R U' L' R' F,
10,R' F' L R U2 R U2 L' R' F,
10,R' F' L' R' D2 R D2 L R F,
10,R' F2 L R U2 R U2 L' R' F2,
10,R' F2 L' R' D2 R D2 L R F2,
10,R' U' L R' U' L' R D B2 D',
10,R' U2 B2 L' B' F D2 B' F' L,
10,R2 D B D' R2 B' F' U B F,
10,R2 D B L R' U L' R D' R2,
10,R2 D B' D' R2 B' F' U B F,
10,R2 D B' L R' U L' R D' R2,
10,R2 D B' L R' U' L' R D' R2,
10,R2 D L R' U L' R B D' R2,
10,R2 D L R' U L' R B' D' R2,
10,R2 D L R' U' L' R B' D' R2,
10,R2 D L' R D2 F2 L R' D R2,
10,R2 U B U' B L' R' B2 L R',
10,R2 U B U' B' L R' U2 L' R',
10,R2 U B' U' B L R' U L' R',
10,R2 U2 B F R2 B' F' U2 B2 R2,
10,R2 U2 R2 D' U' F2 L2 D U' F2,
10,R2 U2 R2 D' U' R2 D U' B2 R2,
10,U B F D B2 R' B2 D' B' F',
10,U B F D F2 L' F2 D' B' F',
10,U B F D R' D2 R D B' F',
10,U B F D' B2 R B2 D B' F',
10,U B F D' F2 L F2 D B' F',
10,U B F D' F2 L2 F2 D B' F',
10,U B F D2 F D2 B' F U' F,
10,U B F D2 F D2 B' F U2 F,
10,U B F L' R' D' L R B' F',
10,U B F' L B2 U B2 L' B' F,
10,U B F' L' B' F' L' F L F,
10,U B F' L' B2 U' B2 L B' F,
10,U B F' L' F' L' B' F L F,
10,U B F' L' F2 R' D2 R B' F',
10,U B F' L2 B' F' L2 F U F,
10,U B F' L2 B' L2 B' U' B F,
10,U B' D U R' U R D' U B,
10,U B' D U R' U R D' U' B,
10,U B' D U' B U' B' D' U B,
10,U B' D U' B U' B' D' U' B,
10,U B' D' U F' U2 F D U B,
10,U B' D' U F' U2 F D U' B,
10,U B' D' U R U2 R' D U B,
10,U B' F D B' R' B D' B F',
10,U B' F D F' U' F D' B F',
10,U B' F D R D' F2 U B F,
10,U B' F D R' D' F2 U' B F,
10,U B' F D R' D' U' B U F',
10,U B' F D R2 D' F2 U' B F,
10,U B' F L2 D R' D' L2 B F',
10,U B' F R F2 U F2 R' B F',
10,U B' F R' F' R F' U B F,
10,U B' F R' F' R F' U' B F,
10,U B' F R' F2 U' F2 R B F',
10,U B' F R2 F' R2 F' U' B F,
10,U B' F' D2 R' U' R D2 B F,
10,U B' F' L F' L' B F U' F,
10,U B' F' L F' L' F U' B F,
10,U B' F' L' B' U' B L B F,
10,U B' F' L' R' U' L R B F,
10,U B' F' U B F U F' U2 F,
10,U B' F' U B F U R U2 R',
10,U B' F' U B F U' F' U' F,
10,U B' F' U B F U' R U R',
10,U B' F' U B F U2 F' U F,
10,U B' F' U B F U2 R U R',
10,U B' F' U B F' D' L' D F2,
10,U B' F' U B F' D' L2 D F2,
10,U B' F' U F U F' U2 B F,
10,U B' F' U F U' F' U' B F,
10,U B' F' U F U2 B F' U2 F,
10,U B' F' U F U2 F' U B F,
10,U B' F' U F2 D R' D' B F',
10,U B' F' U L' U L U B F,
10,U B' F' U L' U L U' B F,
10,U B' F' U L' U2 L U B F,
10,U B' F' U' B F U F' U2 F,
10,U B' F' U' B F U R U2 R',
10,U B' F' U' B F U' F' U' F,
10,U B' F' U' B F U' R U R',
10,U B' F' U' B F U2 F' U F,
10,U B' F' U' B F U2 R U R',
10,U B' F' U' B F' D' L' D F2,
10,U B' F' U' F U F' U2 B F,
10,U B' F' U' F U' B F' U' F,
10,U B' F' U' F U' F' U' B F,
10,U B' F' U' F U2 B F' U2 F,
10,U B' F' U' F U2 F' U B F,
10,U B' F' U' F2 D R' D' B F',
10,U B' F' U' L' U L U' B F,
10,U B' F' U' L' U2 L U B F,
10,U B' F' U' R' U R U' B F,
10,U B' F' U' R' U2 R U2 B F,
10,U B' F' U2 B F U F' U2 F,
10,U B' F' U2 B F U R U2 R',
10,U B' F' U2 B F U' F' U' F,
10,U B' F' U2 B F U' R U R',
10,U B' F' U2 B F U2 F' U F,
10,U B' F' U2 B F' D' L' D F2,
10,U B' F' U2 F U' B F' U' F,
10,U B' F' U2 F U' F' U' B F,
10,U B' F' U2 F U2 B F' U' F,
10,U B' F' U2 F U2 B F' U2 F,
10,U B' F' U2 F U2 F' U B F,
10,U B' F' U2 F U2 F' U' B F,
10,U B' F' U2 F2 D R' D' B F',
10,U B' F' U2 L' U L U' B F,
10,U B' F' U2 L' U L U2 B F,
10,U B' F' U2 L' U' L U2 B F,
10,U B' F' U2 L' U2 L U B F,
10,U B' F' U2 R' U2 R U B F,
10,U B' L R U' R2 U L' R B,
10,U B' L R' D' F2 D L' R B,
10,U B' R B' F R' B F' R' B,
10,U B' R B' R' B F' U' B F,
10,U B' R2 B' R2 B F' U' B F,
10,U B' U B F' U B' U2 B F,
10,U B' U B F' U' B' U2 B F,
10,U B' U B F' U2 B' U2 B F,
10,U B' U B U B' F' U2 B F,
10,U B' U B U L R U2 L' R',
10,U B' U B U' B' F' U2 B F,
10,U B' U B U' L R U2 L' R',
10,U B' U B U2 B' F' U2 B F,
10,U B' U B U2 L R U2 L' R',
10,U B' U B' D' U' R2 D U B2,
10,U B' U B' F D2 B' D2 B' F',
10,U B' U B' F' R B R' B F,
10,U B' U B' R2 B F R2 B F',
10,U B' U' B F' U B' U B F,
10,U B' U' B F' U' B' F U B,
10,U B' U' B F' U' B' F U' B,
10,U B' U' B F' U' B' F U2 B,
10,U B' U' B U L R U' L' R',
10,U B' U' B U' L R U L' R',
10,U B' U' B U2 B' F' U B F,
10,U B' U' B U2 L R U' L' R',
10,U B' U2 B F' U' B' U' B F,
10,U B' U2 B F' U2 B' F U B,
10,U B' U2 B F' U2 B' F U' B,
10,U B' U2 B F' U2 B' F U2 B,
10,U B' U2 B U2 B' F' U' B F,
10,U B' U2 B U2 L R U L' R',
10,U B2 D' B F' U' B' F D B2,
10,U B2 D' R' D B F' U' B F,
10,U B2 D' U R U2 R' D U' B2,
10,U B2 D' U' B' R' B D U B2,
10,U B2 D' U' R' D U B U B,
10,U B2 D' U' R' D U B U' B,
10,U B2 D' U' R' D U B U2 B,
10,U B2 L2 D' U' R' D U L2 B2,
10,U B2 R B F R' B' F' R' B2,
10,U B2 R' B F R B' F' R B2,
10,U B2 R2 D' U' R D U R2 B2,
10,U D B2 D' U' R' D U B2 D',
10,U D F2 D' U' L' D U F2 D',
10,U D L2 D U F' D' U' L2 D',
10,U D R2 D U B' D' U' R2 D',
10,U D' B2 D' U' R' D U B2 D,
10,U D' F2 D' U' L' D U F2 D,
10,U D' L2 D U F' D' U' L2 D,
10,U D' R2 D U B' D' U' R2 D,
10,U D2 B' F D R' D' B F' D2,
10,U D2 B' F' L' U' L B F D2,
10,U D2 B2 D' U' R' D U B2 D2,
10,U D2 F2 D' U' L' D U F2 D2,
10,U D2 L R B U' B' L' R' D2,
10,U D2 L R F U F' L' R' D2,
10,U D2 L R' D' F' D L' R D2,
10,U D2 L R' D' F2 D L' R D2,
10,U D2 L' R D' B D L R' D2,
10,U D2 L2 D U F' D' U' L2 D2,
10,U D2 R2 D U B' D' U' R2 D2,
10,U F D F2 D' F D U' F D',
10,U F L F' U' F L' R' F' R,
10,U F R' F' L R F' U F L',
10,U F R' F' L2 F2 L' R F2 L',
10,U F R' F' R B' F' U' B F,
10,U F R2 B F' U2 B2 U2 R2 B,
10,U F' D F' L F L' D' U' F,
10,U F' D R' F2 R D' U L2 F,
10,U F' D U F U' F' D' U' F,
10,U F' D U L' U L D' U F,
10,U F' D U L' U2 L D' U F,
10,U F' D U' L' U2 L D' U F,
10,U F' D' U B' U' B D U' F,
10,U F' D' U L U L' D U F,
10,U F' D' U' B' U' B D U F,
10,U F' D' U' B' U' B D U' F,
10,U F' D' U' L U L' D U F,
10,U F' L F' L' B' F U' B F,
10,U F' L R' U L2 U' L R F,
10,U F' L U L2 U' B L B' F,
10,U F' L U' L2 U' B L B' F,
10,U F' L U2 L' U2 B' U B F,
10,U F' L U2 L2 U' B L B' F,
10,U F' L' B F' L' B' F L F,
10,U F' L' B F' L' F L B' F,
10,U F' L' B L B' F R U' R',
10,U F' L' F' L' B F L B' F,
10,U F' L' F2 R' B D2 B' F' R,
10,U F' L' U B' U B2 L B' F,
10,U F' L' U L U B' U B F,
10,U F' L' U L U' B' F U B,
10,U F' L' U L U' B' F U' B,
10,U F' L' U L U' B' F U2 B,
10,U F' L' U' L B F L' B' L,
10,U F' L' U' L U B' U' B F,
10,U F' L' U' L U' B' U B F,
10,U F' L' U' L U2 B' U B F,
10,U F' L' U2 B L B2 U B F,
10,U F' L' U2 B L B2 U' B F,
10,U F' L' U2 B' U B2 L B' F,
10,U F' L' U2 L U B' F U B,
10,U F' L' U2 L U B' F U' B,
10,U F' L' U2 L U B' F U2 B,
10,U F' L' U2 L U' B' F U B,
10,U F' L' U2 L U' B' F U' B,
10,U F' L' U2 L U' B' F U2 B,
10,U F' L' U2 L U' B' U B F,
10,U F' L' U2 L U2 B' U' B F,
10,U F' L2 B F' L2 F2 L' B' L,
10,U F' L2 B L' U L' U' B' F,
10,U F' L2 B L2 B' F R U R',
10,U F' L2 B U L2 U' L2 B' F,
10,U F' L2 D U' R' F2 R D' F,
10,U F' L2 F' L2 B' F U' B F,
10,U F' L2 U L U' B L2 B' F,
10,U F' L2 U' B' U B F' L2 F2,
10,U F' L2 U2 B' U2 B F' L2 F2,
10,U F' L2 U2 F2 U2 B F' L2 B',
10,U F' U B L' B' U L U' F,
10,U F' U B L' B' U L U2 F,
10,U F' U B L' B' U2 L U F,
10,U F' U B L' B2 U' B L F,
10,U F' U B L2 B' L U L F,
10,U F' U B L2 B' L' U L' F,
10,U F' U B U L' U' B' L F,
10,U F' U B' F R U' B' R' B2,
10,U F' U B' F R U' R' U' B,
10,U F' U B' F R U' R' U2 B,
10,U F' U B' F U B F' U2 F,
10,U F' U B' F U B R U2 R',
10,U F' U B' F U F' U2 B F,
10,U F' U B' F U R U2 R' B,
10,U F' U B' F U R2 B' R2 B2,
10,U F' U B' F U' B F' U' F,
10,U F' U B' F U' B F' U2 F,
10,U F' U B' F U' B R U R',
10,U F' U B' F U' F' U' B F,
10,U F' U B' F U2 B F' U2 F,
10,U F' U B' F U2 B R U2 R',
10,U F' U B' F U2 F' U B F,
10,U F' U B' F U2 R U R' B,
10,U F' U B' L' U L B U' F,
10,U F' U B' L' U L B U2 F,
10,U F' U B' L' U L U' B F,
10,U F' U B' L' U L U2 B F,
10,U F' U B' L' U' L F U B,
10,U F' U B' L' U' L F U' B,
10,U F' U B' L' U' L F U2 B,
10,U F' U B' L' U2 L B U2 F,
10,U F' U B' L' U2 L U B F,
10,U F' U B' U B F R U' R',
10,U F' U B' U B L U2 L' F,
10,U F' U B' U B L' U' L F,
10,U F' U B' U F R U' R' B,
10,U F' U B' U L' U' L B F,
10,U F' U B' U' B F R U' R',
10,U F' U B' U' B L' U' L F,
10,U F' U B' U' B L' U2 L F,
10,U F' U B' U' F R U' R' B,
10,U F' U B' U' L' U' L B F,
10,U F' U B' U2 B F R U' R',
10,U F' U B' U2 B L' U' L F,
10,U F' U B' U2 F R U' R' B,
10,U F' U B' U2 L' U' L B F,
10,U F' U F L F' U2 F U L',
10,U F' U F L F' U2 F U' L',
10,U F' U F L F' U2 F U2 L',
10,U F' U F L F' U2 L F L2,
10,U F' U F L R U L' U' R',
10,U F' U F L R U' L' U' R',
10,U F' U F L R U2 L' U' R',
10,U F' U F L U F' U F L',
10,U F' U F L U L' F' U F,
10,U F' U F L U L' R U' R',
10,U F' U F L U' L' R U' R',
10,U F' U F L U2 L' R U R',
10,U F' U F L U2 L' R U' R',
10,U F' U F L U2 R U L' R',
10,U F' U F L2 F' L' U' F L',
10,U F' U F L2 F' L' U2 F L',
10,U F' U F R B' U B U2 R',
10,U F' U F R B' U2 B U2 R',
10,U F' U F R B' U2 R B R2,
10,U F' U F R U B' U B R',
10,U F' U F R U B' U2 B R',
10,U F' U F R U L U' L' R',
10,U F' U F R U' L R' U L',
10,U F' U F R U' L R' U' L',
10,U F' U F R U' L R' U2 L',
10,U F' U F R U' R' B' U B,
10,U F' U F R U' R' B' U' B,
10,U F' U F R U' R' B' U2 B,
10,U F' U F R U2 B2 R B2 R2,
10,U F' U F R U2 L U L' R',
10,U F' U F R2 B' R' U' B R',
10,U F' U F R2 B2 R' B2 U' R',
10,U F' U F U B' F' U B F,
10,U F' U F U B' R U2 R' B,
10,U F' U F U F' L U' L' F,
10,U F' U F U F2 D' L D F2,
10,U F' U F U L R U' L' R',
10,U F' U F U R B' U B R',
10,U F' U F U R B' U2 B R',
10,U F' U F U R2 D B' D' R2,
10,U F' U F U' B' F' U' B F,
10,U F' U F U' B' R U R' B,
10,U F' U F U' B2 R2 B R2 B,
10,U F' U F U' F' L2 F' L2 F2,
10,U F' U F U' F2 D' L2 D F2,
10,U F' U F U' L F' U' F L',
10,U F' U F U' L R U L' R',
10,U F' U F U' L2 F2 L' F2 L',
10,U F' U F U' R B2 R B2 R2,
10,U F' U F U' R2 D B2 D' R2,
10,U F' U F U2 F' L U L' F,
10,U F' U F U2 L F' U F L',
10,U F' U F U2 R2 D B D' R2,
10,U F' U F' D' L D F U' F,
10,U F' U F' D' L D F U2 F,
10,U F' U F' D' L2 D F U2 F,
10,U F' U F' L B L' B' L' F2,
10,U F' U F' L D' L2 D L F2,
10,U F' U F' L F L F' L2 F2,
10,U F' U F' L F U L' U F,
10,U F' U F' L F U L' U' F,
10,U F' U F' L F U' L' U' F,
10,U F' U F' L F U2 L' U' F,
10,U F' U F' L F2 U' F2 L' F2,
10,U F' U F' L' F L2 F' L F2,
10,U F' U F' L' F2 U F2 L F2,
10,U F' U F' L2 F L' F' L' F2,
10,U F' U F' L2 F L' U' L' F,
10,U F' U L B F' L' B' L' F2,
10,U F' U L B L' B' F' L' F2,
10,U F' U L U2 L B L2 B' F,
10,U F' U L U2 L' B' F U B,
10,U F' U L U2 L' B' F U' B,
10,U F' U L U2 L' B' F U2 B,
10,U F' U L U2 L2 B L B' F,
10,U F' U L' B U L U' B' F,
10,U F' U L' B' U' B2 L B' F,
10,U F' U L' U L B' U' B F,
10,U F' U L' U' L B' F U B,
10,U F' U L' U' L B' F U' B,
10,U F' U L' U' L B' F U2 B,
10,U F' U L' U' L' B L2 B' F,
10,U F' U L' U2 L B' F U B,
10,U F' U L' U2 L B' F U' B,
10,U F' U L' U2 L B' F U2 B,
10,U F' U L' U2 L' B L2 B' F,
10,U F' U L2 B F' L B' L F2,
10,U F' U L2 B L2 B2 U' B F,
10,U F' U' B L' B' U L U' F,
10,U F' U' B L' B' U L U2 F,
10,U F' U' B L' B' U2 L U F,
10,U F' U' B L' B' U2 L U2 F,
10,U F' U' B L' B2 U' B L F,
10,U F' U' B L2 B' L U L F,
10,U F' U' B L2 B' L' U L' F,
10,U F' U' B U L' U' B' L F,
10,U F' U' B' F R U' B' R' B2,
10,U F' U' B' F R U' R' U' B,
10,U F' U' B' F R U' R' U2 B,
10,U F' U' B' F U B R U2 R',
10,U F' U' B' F U F' U2 B F,
10,U F' U' B' F U R U2 R' B,
10,U F' U' B' F U R2 B' R2 B2,
10,U F' U' B' F U' B F' U' F,
10,U F' U' B' F U' B R U R',
10,U F' U' B' F U' F' U' B F,
10,U F' U' B' F U2 B F' U2 F,
10,U F' U' B' F U2 B R U2 R',
10,U F' U' B' F U2 F' U B F,
10,U F' U' B' F U2 R U R' B,
10,U F' U' B' L' U L B U' F,
10,U F' U' B' L' U L U' B F,
10,U F' U' B' L' U L U2 B F,
10,U F' U' B' L' U' L B U F,
10,U F' U' B' L' U' L F U B,
10,U F' U' B' L' U' L F U' B,
10,U F' U' B' L' U' L F U2 B,
10,U F' U' B' L' U2 L B U F,
10,U F' U' B' L' U2 L B U2 F,
10,U F' U' B' L' U2 L U B F,
10,U F' U' B' L' U2 L U2 B F,
10,U F' U' B' U B F R U' R',
10,U F' U' B' U B L' U' L F,
10,U F' U' B' U F R U' R' B,
10,U F' U' B' U L' U' L B F,
10,U F' U' B' U' B F R U' R',
10,U F' U' B' U' B L U L' F,
10,U F' U' B' U' B L' U L F,
10,U F' U' B' U' B L' U' L F,
10,U F' U' B' U' F R U' R' B,
10,U F' U' B' U' L' U' L B F,
10,U F' U' B' U2 B F R U' R',
10,U F' U' B' U2 B L' U' L F,
10,U F' U' B' U2 F R U' R' B,
10,U F' U' B' U2 L' U' L B F,
10,U F' U' B' U2 R' U2 R B F,
10,U F' U' B2 R B R' F U B,
10,U F' U' B2 R B R' F U' B,
10,U F' U' B2 R B R' F U2 B,
10,U F' U' F L R U L' U' R',
10,U F' U' F L R U' L' U' R',
10,U F' U' F L R U2 L' U' R',
10,U F' U' F L U L' R U' R',
10,U F' U' F L U' L' R U' R',
10,U F' U' F L U2 L' R U R',
10,U F' U' F L U2 L' R U' R',
10,U F' U' F L U2 R U L' R',
10,U F' U' F L2 F' L' U' F L',
10,U F' U' F R B' U B U2 R',
10,U F' U' F R B' U2 B U2 R',
10,U F' U' F R B' U2 R B R2,
10,U F' U' F R U B' U B R',
10,U F' U' F R U B' U2 B R',
10,U F' U' F R U L U' L' R',
10,U F' U' F R U' L R' U L',
10,U F' U' F R U' L R' U' L',
10,U F' U' F R U' L R' U2 L',
10,U F' U' F R U' R' B' U B,
10,U F' U' F R U' R' B' U' B,
10,U F' U' F R U' R' B' U2 B,
10,U F' U' F R U2 B' U2 B R',
10,U F' U' F R U2 B2 R B2 R2,
10,U F' U' F R U2 L U L' R',
10,U F' U' F R2 B' R' U' B R',
10,U F' U' F R2 B2 R' B2 U' R',
10,U F' U' F U B' F' U B F,
10,U F' U' F U B' R U2 R' B,
10,U F' U' F U F' L U' L' F,
10,U F' U' F U F2 D' L D F2,
10,U F' U' F U L R U' L' R',
10,U F' U' F U L2 F2 L' F2 L',
10,U F' U' F U R B' U B R',
10,U F' U' F U R B' U2 B R',
10,U F' U' F U R2 D B' D' R2,
10,U F' U' F U' B' F' U' B F,
10,U F' U' F U' B' R U R' B,
10,U F' U' F U' B2 R2 B R2 B,
10,U F' U' F U' F' L2 F' L2 F2,
10,U F' U' F U' F2 D' L2 D F2,
10,U F' U' F U' L F' U' F L',
10,U F' U' F U' L R U L' R',
10,U F' U' F U' L2 F2 L' F2 L',
10,U F' U' F U' R B2 R B2 R2,
10,U F' U' F U' R2 D B2 D' R2,
10,U F' U' F U2 F' L U L' F,
10,U F' U' F U2 L F' U F L',
10,U F' U' F U2 R2 D B D' R2,
10,U F' U' F' D' L D F U' F,
10,U F' U' F' D' L2 D F U2 F,
10,U F' U' F' L D' L2 D L F2,
10,U F' U' F' L F L F' L2 F2,
10,U F' U' F' L F U L' U' F,
10,U F' U' F' L F U' F' L' F2,
10,U F' U' F' L F U' L' U' F,
10,U F' U' F' L F U2 F' L' F2,
10,U F' U' F' L F U2 L' U' F,
10,U F' U' F' L F2 U F2 L' F2,
10,U F' U' F' L F2 U' F2 L' F2,
10,U F' U' F' L F2 U2 F2 L' F2,
10,U F' U' F' L' F L2 F' L F2,
10,U F' U' F' L' F2 U F2 L F2,
10,U F' U' F' L2 F L' F' L' F2,
10,U F' U' F' L2 F L' U' L' F,
10,U F' U' F' R2 D' L' D R2 F2,
10,U F' U' F' U B' U' F2 U B,
10,U F' U' F' U B' U' F2 U' B,
10,U F' U' F' U B' U' F2 U2 B,
10,U F' U' F' U L U L' U' F2,
10,U F' U' F' U L U' L' U' F2,
10,U F' U' L B L' B' L' U' F,
10,U F' U' L B L2 B' U' L' F,
10,U F' U' L F' L' D' L2 D F2,
10,U F' U' L F' U' L2 U L F2,
10,U F' U' L R U' L' U R' F,
10,U F' U' L U F' L' F U' F,
10,U F' U' L U L' F R U' R',
10,U F' U' L U L2 U L U' F,
10,U F' U' L U L2 U2 L U F,
10,U F' U' L U' F' L' F U' F,
10,U F' U' L U' L' B' U B F,
10,U F' U' L U' L' F R U' R',
10,U F' U' L U' L2 U L U' F,
10,U F' U' L U' L2 U L U2 F,
10,U F' U' L U' L2 U' L U2 F,
10,U F' U' L U' L2 U2 L U F,
10,U F' U' L U2 F' L' F U' F,
10,U F' U' L U2 F' L' F U2 F,
10,U F' U' L U2 L' F R U' R',
10,U F' U' L U2 L2 U L U' F,
10,U F' U' L U2 L2 U L U2 F,
10,U F' U' L U2 L2 U2 L U F,
10,U F' U' L' B U L U' B' F,
10,U F' U' L' B' U' B2 L B' F,
10,U F' U' L' F' L F L U2 F,
10,U F' U' L' F' L2 F L U' F,
10,U F' U' L' F' L2 F U2 L F,
10,U F' U' L' R B2 L B2 R' F,
10,U F' U' L' U B L B' U F,
10,U F' U' L' U F' L F L F,
10,U F' U' L' U L B' U' B F,
10,U F' U' L' U L2 U L' U F,
10,U F' U' L' U L2 U L' U' F,
10,U F' U' L' U L2 U' L' U' F,
10,U F' U' L' U L2 U2 L' U' F,
10,U F' U' L' U' B L B' U F,
10,U F' U' L' U' L B' F U B,
10,U F' U' L' U' L B' F U' B,
10,U F' U' L' U' L B' F U2 B,
10,U F' U' L' U' L F L U L',
10,U F' U' L' U' L F L U' L',
10,U F' U' L' U' L F L U2 L',
10,U F' U' L' U' L' B L2 B' F,
10,U F' U' L' U' L2 U F' L' F2,
10,U F' U' L' U' L2 U L' U2 F,
10,U F' U' L' U' L2 U' L' U F,
10,U F' U' L' U' L2 U' L' U2 F,
10,U F' U' L' U2 B L B' U' F,
10,U F' U' L' U2 L2 U L' U F,
10,U F' U' L' U2 L2 U' L' U2 F,
10,U F' U' L' U2 L2 U2 F' L' F2,
10,U F' U' L' U2 L2 U2 L' U2 F,
10,U F' U' L2 B L2 B2 U' B F,
10,U F' U' L2 B L2 U' F U B',
10,U F' U' L2 F' D' L' D L' F2,
10,U F' U' L2 F' L U' L U F2,
10,U F' U' L2 F' L2 D' L2 D F2,
10,U F' U' L2 F' L2 F' R' F' R,
10,U F' U' L2 F' L2 F2 R U R',
10,U F' U' L2 F' U' L2 U L2 F2,
10,U F' U' L2 U L' U' L2 U' F,
10,U F' U' L2 U' L U L2 U2 F,
10,U F' U' L2 U' L' U L2 U F,
10,U F' U' L2 U' L' U L2 U' F,
10,U F' U' L2 U' L2 U F' L2 F2,
10,U F' U' L2 U' L2 U L2 U' F,
